,home_team_goal,away_team_goal,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-shots_on_target,home-possession,home-opposition_shots,home-opposition_shots_on_target,home-opposition_possession,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-shots_on_target,away-possession,away-opposition_shots,away-opposition_shots_on_target,away-opposition_possession
3763,4,5,2.25,3.4,3.0,3,3,4,14,18,102,55,412,102,59,497,2,3,5,13,18,105,46,471,114,52,439
3764,0,0,3.6,3.5,2.0,4,3,3,12,11,102,48,455,91,33,455,6,3,1,18,8,128,55,567,103,50,343
3765,0,1,3.3,3.25,2.2,2,3,5,8,18,103,43,409,133,62,500,1,2,7,5,17,87,50,481,106,57,429
3766,3,1,2.38,3.75,3.0,6,0,4,34,15,135,75,530,109,57,380,8,2,0,27,6,146,82,623,75,35,288
3767,1,3,4.75,3.75,1.83,1,4,5,9,17,97,46,397,111,54,513,3,3,4,20,19,96,55,526,115,61,382
3768,1,1,2.88,3.6,2.5,4,3,3,18,14,125,60,542,65,28,367,8,2,0,25,9,147,79,512,86,40,398
3769,1,2,1.75,3.9,5.0,4,2,4,13,13,101,63,487,113,63,423,2,4,4,12,16,131,58,483,94,49,427
3770,1,0,2.4,3.3,2.88,5,2,3,20,9,126,70,484,100,44,425,8,1,1,25,8,136,71,542,88,47,368
3771,2,0,2.5,3.2,2.8,3,3,4,11,13,97,48,462,115,61,448,3,4,3,8,8,116,57,505,66,24,405
3772,3,0,1.67,3.8,5.0,4,3,3,14,12,129,68,479,96,60,430,3,7,0,12,7,83,42,435,128,71,475
3773,0,0,8.0,4.75,1.36,5,4,1,15,6,118,64,502,108,61,407,8,2,0,23,4,146,73,569,69,29,340
3774,0,1,6.5,3.6,1.57,1,3,6,9,19,62,27,350,140,59,560,4,3,3,21,16,128,52,496,124,54,413
3775,1,2,2.38,3.1,3.1,1,3,6,5,12,93,39,365,126,63,545,2,3,5,13,16,91,43,402,128,61,508
3776,2,1,1.75,3.5,4.75,5,0,5,17,12,121,64,483,98,50,426,2,2,6,8,16,121,59,418,123,59,492
3777,1,1,2.05,3.4,3.6,6,2,2,23,15,104,54,509,110,52,401,5,3,2,10,7,138,71,458,130,56,451
3778,2,0,1.91,3.4,4.0,6,1,3,14,9,114,51,432,127,64,477,4,1,5,6,10,118,51,430,130,65,480
3779,0,1,7.0,3.75,1.53,4,2,4,10,14,95,46,426,100,50,482,5,4,1,17,10,137,69,469,84,40,441
3780,0,0,1.91,3.4,4.0,2,3,5,9,17,85,44,385,104,54,524,2,2,6,11,21,89,45,402,97,46,508
3781,2,1,2.0,3.4,3.75,6,2,2,16,12,110,64,470,75,33,440,5,3,2,15,9,131,57,437,102,49,473
3782,4,0,1.83,3.5,4.33,4,3,3,9,12,112,52,445,77,32,466,3,2,5,12,21,90,40,459,111,54,451
3783,2,0,2.38,3.25,3.4,1,1,8,6,20,120,58,408,128,74,501,3,1,6,4,19,67,28,343,133,70,567
3784,1,1,4.0,3.4,1.91,3,1,6,4,12,119,49,433,132,61,477,6,2,2,20,12,151,83,529,83,39,381
3785,1,1,3.4,3.4,2.1,3,2,5,16,12,120,57,454,108,64,456,5,3,2,23,16,100,50,491,116,54,419
3786,3,0,1.65,3.6,5.5,4,4,2,9,7,140,72,472,131,56,438,7,1,2,15,6,108,46,428,134,69,481
3787,1,0,7.0,4.0,1.5,3,3,4,11,12,86,39,415,124,59,495,9,1,0,23,3,175,77,556,69,30,353
3788,1,0,1.8,3.6,4.33,4,3,3,19,15,137,57,510,113,48,399,4,4,2,11,9,98,49,444,96,39,466
3789,1,0,1.91,3.4,4.0,1,4,5,9,20,109,46,399,113,68,511,1,3,6,6,13,90,38,352,126,64,558
3790,2,0,1.18,6.5,15.0,6,3,1,16,6,124,55,572,98,47,338,1,3,6,7,17,65,27,347,149,62,563
3791,1,0,1.83,3.4,4.33,2,2,6,8,13,130,62,424,123,62,486,3,0,7,17,21,91,52,447,91,39,461
3792,1,1,1.44,4.2,7.5,5,2,3,12,10,105,50,473,74,40,437,4,1,5,9,18,65,29,423,117,54,487
3793,1,0,1.91,3.6,3.8,4,2,4,16,15,75,39,469,147,78,440,4,1,5,12,12,112,48,460,106,55,450
3794,1,2,2.2,3.1,3.5,2,2,6,11,21,86,41,412,105,51,498,4,1,5,9,14,99,48,412,100,53,496
3795,3,0,1.25,6.5,14.0,4,5,1,17,11,139,79,568,67,43,341,1,4,5,9,18,102,48,389,111,58,521
3796,2,1,1.17,8.5,21.0,8,2,0,26,10,129,69,494,96,44,416,2,1,7,8,19,113,54,404,134,75,505
3797,0,0,1.75,3.8,5.25,4,3,3,21,17,103,62,534,115,61,374,5,2,3,16,11,76,36,501,134,63,409
3798,0,1,3.8,3.6,2.05,2,5,3,13,15,81,44,393,146,82,516,7,1,2,21,4,110,55,481,71,37,429
3799,1,0,3.8,3.75,2.0,2,4,4,11,17,116,50,456,97,52,454,5,2,3,15,13,146,83,514,79,43,396
3800,2,2,2.38,3.4,3.25,5,2,3,14,11,106,50,448,123,60,462,6,1,3,19,12,105,55,418,106,58,492
3801,1,0,2.05,3.2,3.75,3,0,7,8,19,86,43,418,121,54,491,2,3,5,8,15,72,39,405,141,68,505
3802,1,1,2.5,3.0,3.0,3,3,4,7,9,111,55,497,71,27,413,5,2,3,9,10,131,62,482,64,35,428
3803,1,2,7.0,4.33,1.44,2,1,7,7,13,102,49,483,92,46,426,5,5,0,19,5,105,58,602,87,50,307
3804,3,2,2.5,3.2,2.88,4,3,3,10,7,103,54,363,94,38,546,3,3,4,12,11,100,45,380,121,53,530
3805,2,0,2.0,3.2,4.0,4,2,4,9,10,94,35,429,126,66,481,2,2,6,8,19,75,27,413,84,42,497
3806,1,3,3.3,3.1,2.3,4,2,4,13,13,90,45,471,105,52,439,5,2,3,19,9,117,65,474,102,47,435
3807,2,1,1.44,4.5,6.5,7,3,0,21,3,149,82,577,64,31,332,3,1,6,14,15,148,75,517,68,31,394
3808,1,2,1.73,4.0,4.33,3,6,1,12,10,91,48,456,135,74,454,0,4,6,13,22,105,51,430,123,53,480
3809,1,0,2.25,3.4,3.1,4,2,4,6,11,98,51,454,124,57,455,3,3,4,18,21,106,62,403,106,61,506
3810,0,4,3.3,3.5,2.1,2,3,5,14,21,103,49,459,121,61,451,5,3,2,16,9,140,70,486,101,66,423
3811,2,0,2.4,3.3,2.9,5,3,2,19,13,155,85,548,79,36,362,7,2,1,18,6,126,57,590,93,45,320
3812,2,0,3.4,3.4,2.1,2,0,8,14,21,90,49,441,96,44,467,4,3,3,16,13,138,60,525,109,48,384
3813,0,1,2.2,3.4,3.2,2,3,5,11,14,123,61,460,115,61,449,4,3,3,12,12,113,52,444,82,37,467
3814,0,4,12.0,7.0,1.2,2,3,5,7,15,69,27,402,111,54,507,7,0,3,36,14,141,79,532,110,54,378
3815,1,2,3.75,3.6,2.1,3,1,6,4,17,79,37,376,125,64,534,4,2,4,14,13,108,65,504,103,56,406
3816,1,0,1.91,3.75,4.33,6,2,2,23,10,153,83,579,96,44,331,4,4,2,19,14,124,62,532,65,30,377
3817,2,1,2.25,3.25,3.2,4,3,3,14,12,89,37,461,99,49,449,4,2,4,11,12,108,41,480,101,44,429
3818,2,1,1.25,5.25,13.0,8,0,2,22,6,139,71,539,86,43,371,3,1,6,9,12,71,33,401,114,47,509
3819,1,1,2.05,3.2,3.75,4,4,2,9,7,107,48,418,82,35,492,4,3,3,13,11,96,49,472,100,52,438
3820,3,1,1.95,3.5,3.75,4,5,1,12,6,116,62,468,121,72,441,4,6,0,13,7,120,52,429,110,40,481
3821,0,1,1.91,3.6,3.8,3,3,4,8,11,74,38,391,130,73,519,0,5,5,8,18,89,55,437,120,58,474
3822,0,2,1.5,4.0,7.0,4,4,2,20,16,103,51,470,121,57,440,2,4,4,10,18,119,51,413,113,66,497
3823,3,1,3.0,3.2,2.4,4,4,2,10,8,90,45,436,96,41,474,4,4,2,10,6,150,82,495,119,51,415
3824,0,0,1.85,3.5,4.2,3,2,5,9,12,138,65,448,123,64,462,2,2,6,4,13,114,48,403,139,65,507
3825,2,4,2.05,3.3,3.6,6,1,3,13,9,96,39,406,147,80,503,4,3,3,12,11,83,38,424,122,53,486
3826,1,3,2.1,3.4,3.4,4,3,3,14,10,134,59,432,101,52,478,6,2,2,20,9,94,42,486,109,64,424
3827,1,0,2.4,3.3,2.9,2,2,6,6,15,87,48,477,96,52,433,7,1,2,17,12,98,63,453,79,36,457
3828,2,1,2.4,3.1,3.1,1,3,6,5,24,80,30,336,115,51,574,2,3,5,8,18,107,46,405,121,56,504
3829,1,3,2.1,3.5,3.8,2,4,4,15,18,90,51,296,122,60,614,2,4,4,9,18,102,47,428,104,49,482
3830,4,2,1.53,3.8,6.5,6,1,3,19,10,119,66,494,97,45,415,3,3,4,17,12,127,63,462,106,64,448
3831,1,0,2.0,3.2,4.0,3,4,3,8,10,94,48,471,107,58,439,2,0,8,8,15,106,52,468,94,48,441
3832,0,2,2.05,3.4,3.5,3,2,5,15,19,89,49,417,96,44,493,5,1,4,7,11,93,52,457,119,56,452
3833,0,0,2.25,3.1,3.4,0,5,5,8,18,71,32,424,106,55,485,2,2,6,12,21,67,38,418,109,50,492
3834,1,0,2.5,3.4,3.0,0,4,6,5,19,97,46,374,130,71,536,2,5,3,13,14,76,40,398,147,82,512
3835,1,2,3.4,3.4,2.3,4,2,4,13,13,138,78,515,83,47,395,8,2,0,26,10,122,66,495,95,44,415
3836,1,0,1.3,6.0,11.0,3,4,3,16,14,118,56,522,77,37,387,2,3,5,14,19,89,52,313,114,59,597
3837,2,2,7.0,4.75,1.5,2,1,7,8,19,113,56,395,142,79,514,6,2,2,20,10,152,82,554,101,46,356
3838,0,0,1.75,3.75,5.5,5,2,3,19,14,98,51,411,114,61,499,3,1,6,5,16,85,39,375,130,68,535
3839,2,0,2.5,3.0,3.0,2,2,6,5,13,65,32,414,143,67,496,4,2,4,9,10,98,37,440,113,58,470
3840,1,2,2.38,3.1,3.1,2,3,5,11,14,100,44,399,119,53,511,4,4,2,9,7,117,54,414,73,31,496
3841,1,0,2.4,3.1,3.1,2,1,7,7,20,79,28,412,86,43,498,4,1,5,14,16,90,44,469,101,51,441
3842,1,2,3.5,3.25,2.1,3,1,6,10,13,79,38,398,120,50,512,4,3,3,15,13,94,38,454,92,44,456
3843,3,0,1.65,3.6,5.5,3,2,5,10,13,108,39,487,97,41,422,5,2,3,13,9,107,56,371,90,35,538
3844,0,0,1.5,4.33,6.0,4,5,1,18,15,150,74,459,78,43,451,3,5,2,13,12,94,50,458,128,74,452
3845,3,0,1.73,3.8,4.5,4,0,6,11,12,118,52,466,112,62,444,4,3,3,16,13,101,43,390,122,53,520
3846,3,4,1.8,3.8,4.0,4,5,1,14,10,124,57,425,112,42,485,3,3,4,7,8,75,40,400,124,69,510
3847,2,0,2.63,3.3,2.63,1,4,5,14,21,96,51,431,125,61,479,2,3,5,14,23,105,49,463,120,58,447
3848,0,4,13.0,7.0,1.18,3,3,4,17,19,105,64,405,106,61,504,7,3,0,21,4,159,89,586,63,29,323
3849,2,0,2.63,3.5,2.5,1,5,4,9,14,88,54,441,118,60,470,4,2,4,14,13,75,44,469,154,81,440
3850,2,2,2.6,3.2,2.7,5,4,1,12,6,92,47,430,98,45,480,3,4,3,18,18,100,46,471,124,60,439
3851,0,0,2.1,3.4,3.4,2,5,3,10,15,101,47,409,126,62,499,2,3,5,4,11,114,50,395,145,69,515
3852,1,2,17.0,7.5,1.14,2,3,5,8,12,113,52,421,109,53,488,7,1,2,24,7,157,82,623,86,41,288
3853,0,0,1.57,3.8,6.0,5,4,1,17,11,102,57,513,112,50,397,2,3,5,6,17,69,26,389,114,57,520
3854,5,1,1.05,15.0,26.0,8,0,2,37,10,145,81,563,107,51,347,3,2,5,13,19,101,48,502,107,51,408
3855,2,1,1.57,3.75,6.0,5,3,2,12,8,111,50,464,79,35,447,3,4,3,12,13,78,36,370,125,66,539
3856,1,1,4.0,3.5,2.05,2,4,4,10,19,100,48,425,101,49,485,3,4,3,19,17,109,66,542,110,58,367
3857,2,1,3.75,3.5,2.1,4,3,3,13,10,81,38,489,131,63,421,4,5,1,18,11,155,89,572,62,41,337
3858,1,2,1.7,4.0,5.5,4,2,4,13,14,113,69,505,109,58,405,4,3,3,12,12,107,49,441,125,61,469
3859,0,2,2.3,3.5,3.3,3,3,4,12,13,115,62,418,120,66,492,3,4,3,11,15,120,54,455,89,47,455
3860,3,1,1.5,4.0,7.0,6,2,2,21,8,113,65,481,104,46,428,3,0,7,8,19,88,45,423,118,55,486
3861,2,0,3.75,3.1,2.1,4,2,4,9,16,65,28,428,106,49,482,3,3,4,8,10,113,57,487,73,29,423
3862,1,1,2.25,3.2,3.2,4,3,3,7,10,117,55,471,72,40,439,5,3,2,12,7,108,53,470,75,41,440
3863,2,0,1.62,3.75,5.5,5,5,0,19,6,105,58,594,99,55,315,9,0,1,24,5,134,69,540,91,47,370
3864,2,0,1.57,4.2,5.25,6,2,2,20,9,138,70,488,98,60,421,1,4,5,4,13,115,47,467,112,55,443
3865,1,1,2.2,3.4,3.2,2,3,5,16,16,115,61,462,101,60,448,5,3,2,14,10,80,36,431,129,51,479
3866,2,1,1.85,3.4,4.33,1,3,6,6,13,96,42,351,132,68,559,1,4,5,7,16,57,24,352,138,57,558
3867,0,1,2.5,3.3,2.75,3,4,3,10,9,161,89,521,114,52,389,5,3,2,19,12,157,89,527,80,39,383
3868,2,2,1.45,4.5,6.5,4,3,3,15,12,143,57,544,111,46,366,3,4,3,11,16,115,57,423,135,62,487
3869,7,0,1.2,6.0,15.0,8,1,1,20,4,175,76,549,65,30,360,2,0,8,14,21,89,49,415,102,42,493
3870,1,1,2.15,3.3,3.4,3,3,4,11,17,117,51,405,115,63,505,5,1,4,13,13,95,32,404,141,75,505
3871,3,0,1.44,4.33,7.0,7,1,2,16,6,111,51,588,98,49,322,3,3,4,7,9,137,66,466,118,62,444
3872,2,1,4.33,3.6,1.8,1,3,6,10,15,117,58,471,105,58,438,7,2,1,19,9,129,70,492,79,37,418
3873,1,1,3.1,3.2,2.3,2,4,4,10,12,85,48,414,100,51,495,4,2,4,14,12,129,60,443,98,53,467
3874,0,0,1.62,4.0,5.25,7,2,1,23,9,80,38,461,110,67,449,3,2,5,7,12,87,49,479,87,41,431
3875,1,1,1.25,5.5,12.0,7,1,2,17,10,94,61,458,77,38,452,2,2,6,6,24,84,34,347,106,50,563
3876,2,3,7.5,4.2,1.44,5,1,4,12,11,105,54,370,95,37,539,6,4,0,21,6,115,66,564,110,58,345
3877,3,1,1.8,3.5,4.5,3,3,4,7,11,82,45,480,88,39,430,2,4,4,10,12,85,49,419,90,47,490
3878,1,2,2.15,3.6,3.5,3,5,2,17,12,154,88,546,67,43,363,4,4,2,16,12,123,57,536,80,36,373
3879,2,0,1.25,6.5,15.0,8,2,0,25,10,130,72,475,101,50,435,3,3,4,11,13,106,55,434,110,60,476
3880,2,1,1.85,3.8,4.5,3,4,3,18,16,114,67,538,111,61,371,5,3,2,19,13,107,59,425,119,63,485
3881,0,0,2.1,3.5,3.8,1,3,6,10,18,85,44,415,137,77,495,2,5,3,10,17,92,46,413,114,55,497
3882,2,1,1.4,5.25,8.5,5,3,2,20,12,162,88,556,101,51,353,4,3,3,13,10,85,40,500,129,61,410
3883,1,0,1.83,3.75,4.75,4,4,2,13,13,111,50,457,87,44,453,2,2,6,10,20,114,62,388,134,73,520
3884,1,2,1.7,3.8,5.75,4,3,3,12,12,104,47,421,120,56,489,1,4,5,5,16,105,55,394,132,70,516
3885,0,0,3.6,3.3,2.05,3,2,5,7,11,68,31,429,138,62,481,7,2,1,24,8,109,64,487,107,48,422
3886,0,1,2.5,3.1,2.9,3,0,7,9,21,92,46,421,111,54,488,4,3,3,9,10,94,51,474,101,55,436
3887,1,0,1.8,3.3,4.75,2,0,8,8,14,107,56,474,89,46,435,3,1,6,11,14,79,43,391,122,48,519
3888,2,2,1.62,3.6,6.0,4,4,2,12,8,109,55,454,75,40,456,1,3,6,10,16,98,42,403,111,51,507
3889,0,0,1.91,3.4,4.0,4,1,5,13,14,88,42,478,100,48,432,5,2,3,11,14,69,34,426,102,46,484
3890,4,0,1.14,8.0,15.0,7,3,0,21,3,162,92,594,61,29,315,3,5,2,15,14,126,58,436,106,41,474
3891,3,2,3.0,3.4,2.3,4,2,4,13,13,74,41,464,165,86,445,7,2,1,21,7,142,73,507,90,53,402
3892,1,3,1.36,5.0,7.5,5,5,0,15,5,122,66,470,117,68,439,2,3,5,16,23,100,62,400,111,63,509
3893,2,2,2.15,3.3,3.4,3,5,2,11,10,89,50,453,141,78,457,2,5,3,11,13,92,53,435,117,59,476
3894,1,3,3.8,3.6,1.91,5,1,4,7,10,97,53,465,116,51,444,4,5,1,17,14,159,75,465,68,40,445
3895,1,2,2.1,3.3,3.5,4,2,4,11,11,70,37,396,116,65,514,3,1,6,13,19,82,45,408,98,46,502
3896,2,2,7.0,4.75,1.4,4,2,4,14,14,110,43,397,119,54,513,2,1,7,11,17,146,74,500,80,40,411
3897,1,2,4.5,3.4,1.83,2,3,5,4,11,112,47,395,153,76,515,7,1,2,17,6,107,53,580,99,50,330
3898,0,3,3.75,3.4,2.0,6,1,3,20,11,121,64,494,94,44,416,8,1,1,23,4,171,71,552,58,29,357
3899,3,1,1.44,4.2,7.5,7,1,2,20,11,122,65,492,78,37,418,5,3,2,13,9,114,51,471,77,35,440
3900,0,0,3.4,3.25,2.15,2,3,5,11,19,68,37,411,117,56,499,2,3,5,12,15,110,53,468,98,53,441
3901,5,1,1.2,7.0,11.0,7,1,2,22,5,156,77,628,82,38,283,7,1,2,17,10,95,61,471,79,42,439
3902,0,4,15.0,6.5,1.18,2,4,4,12,15,74,35,376,121,62,533,8,0,2,40,11,143,79,550,113,57,360
3903,3,1,4.33,3.7,1.91,2,3,5,13,18,93,51,314,120,61,596,3,2,5,12,14,140,81,513,89,51,397
3904,1,2,3.6,3.4,2.2,1,5,4,12,15,78,37,389,145,81,521,3,2,5,13,16,120,71,509,107,57,401
3905,3,1,1.62,3.6,6.0,8,0,2,23,7,135,72,533,103,55,377,4,3,3,13,13,99,38,458,96,49,452
3906,2,0,2.5,3.1,2.9,3,2,5,7,12,92,34,429,111,58,481,4,2,4,13,12,107,38,485,99,42,424
3907,0,0,2.7,3.1,2.7,5,4,1,11,7,112,52,424,79,34,486,4,3,3,8,11,114,52,471,73,42,439
3908,0,1,2.38,3.5,2.8,2,2,6,13,24,107,45,469,110,53,441,5,0,5,14,10,115,53,461,119,65,449
3909,2,0,1.91,3.6,3.75,1,3,6,3,14,109,48,454,112,53,456,2,4,4,14,18,91,45,429,122,58,481
3910,1,1,4.0,3.3,1.95,0,4,6,7,18,57,22,348,144,61,562,5,4,1,13,7,99,52,418,100,49,492
3911,1,2,3.4,3.4,2.1,3,4,3,13,18,115,55,412,135,63,498,3,4,3,10,8,168,91,540,117,57,370
3912,1,1,2.63,3.2,2.7,3,5,2,18,16,97,45,475,126,64,435,4,3,3,17,14,143,62,543,110,44,367
3913,3,3,1.36,4.75,8.5,5,3,2,18,11,163,95,517,89,41,393,2,3,5,16,16,118,60,452,101,59,458
3914,0,2,2.15,3.4,3.3,2,0,8,14,27,84,48,397,112,42,511,1,4,5,10,18,112,65,471,119,56,439
3915,0,1,1.83,3.5,4.33,3,2,5,7,12,138,67,473,118,67,437,2,5,3,9,14,106,50,415,126,58,493
3916,1,1,1.85,3.4,4.33,4,2,4,12,14,94,34,393,147,78,516,2,2,6,8,14,102,46,357,126,65,553
3917,2,2,2.0,3.2,4.0,2,3,5,10,19,102,44,439,117,58,471,0,6,4,8,16,76,37,451,100,50,458
3918,2,1,1.44,4.5,6.5,3,3,4,13,13,127,59,439,100,54,471,4,2,4,7,11,114,55,425,94,48,483
3919,2,1,5.0,3.75,1.67,2,3,5,7,23,85,37,339,108,52,571,7,2,1,22,8,81,38,452,104,62,458
3920,1,0,2.7,3.3,2.55,3,1,6,14,24,106,51,494,107,52,416,4,5,1,14,10,105,58,517,109,52,393
3921,1,1,5.25,3.75,1.75,2,2,6,4,16,89,43,376,141,77,534,7,1,2,21,4,105,48,486,64,29,424
3922,1,1,2.15,3.3,3.4,5,4,1,14,9,84,39,439,129,53,471,3,4,3,12,16,125,52,423,114,65,487
3923,0,0,2.0,3.3,3.8,1,4,5,4,16,72,29,374,126,61,535,2,2,6,8,13,103,48,401,112,53,508
3924,2,0,1.53,3.75,7.5,8,0,2,22,8,145,75,535,104,53,375,4,5,1,10,7,113,55,423,82,36,487
3925,1,4,2.25,3.4,3.1,2,5,3,13,15,87,54,425,117,58,486,2,2,6,13,23,99,39,454,119,62,456
3926,3,0,1.7,3.75,5.0,1,4,5,8,13,120,58,471,93,56,438,2,3,5,11,20,102,43,433,121,61,477
3927,1,1,2.15,3.4,3.75,2,4,4,7,16,95,50,389,141,70,521,2,2,6,5,17,86,43,372,146,82,538
3928,1,0,1.73,4.0,5.0,3,2,5,12,14,143,80,528,95,57,382,4,3,3,13,13,110,48,425,116,56,485
3929,3,0,1.33,5.75,10.0,5,3,2,17,12,124,54,527,91,45,382,1,4,5,12,16,79,34,377,153,89,533
3930,3,2,2.38,3.4,3.25,2,2,6,10,20,112,60,385,140,78,523,1,3,6,8,16,92,48,420,137,78,490
3931,0,0,9.0,5.0,1.4,2,5,3,9,16,93,50,422,121,57,488,8,2,0,25,10,125,70,491,99,46,419
3932,1,1,1.8,3.75,5.0,3,3,4,13,12,84,37,482,136,65,428,3,3,4,15,16,95,51,310,123,59,600
3933,0,1,4.5,3.8,1.85,3,2,5,11,15,103,53,422,121,69,488,3,4,3,16,12,165,97,553,70,42,357
3934,1,0,2.15,3.5,3.6,4,3,3,17,14,109,58,407,121,61,503,5,3,2,14,13,113,56,452,91,49,458
3935,1,1,2.3,3.1,3.4,1,4,5,12,17,99,41,405,122,59,505,4,2,4,9,11,96,37,429,108,55,481
3936,2,0,2.6,3.1,2.9,2,1,7,10,15,80,46,388,131,59,522,5,1,4,14,12,106,55,367,94,41,542
3937,1,0,1.22,6.5,13.0,6,4,0,19,8,115,66,569,116,58,340,4,2,4,13,10,90,42,482,94,43,428
3938,2,1,2.15,3.25,3.6,5,3,2,9,10,73,36,434,104,49,476,2,3,5,6,11,71,34,423,136,60,487
3939,2,0,2.9,3.1,2.6,4,3,3,9,10,94,50,468,105,53,442,4,4,2,13,9,119,66,464,83,43,446
3940,2,3,1.83,3.5,4.5,3,2,5,12,14,107,35,478,107,45,431,2,0,8,5,14,122,68,474,91,48,436
3941,4,1,1.95,3.7,3.75,5,1,4,15,14,74,42,468,171,86,442,3,5,2,13,12,83,48,460,138,76,450
3942,3,1,2.0,3.5,3.75,6,0,4,13,7,119,60,463,108,56,447,2,2,6,5,14,102,45,460,113,56,450
3943,4,3,1.7,4.0,4.75,3,4,3,14,17,126,59,422,107,43,488,5,0,5,8,13,95,51,473,117,53,436
3944,0,1,15.0,7.5,1.18,4,1,5,13,16,87,48,418,91,43,492,7,3,0,23,2,156,84,594,65,31,315
3945,4,0,2.2,3.5,3.25,2,3,5,12,18,95,51,423,120,57,487,3,3,4,13,16,105,42,393,116,55,517
3946,0,0,3.75,3.3,2.1,2,3,5,9,14,106,47,373,115,63,537,6,1,3,19,11,117,64,494,98,48,416
3947,2,1,2.0,3.5,3.6,3,5,2,10,7,105,49,418,122,59,490,2,4,4,12,19,113,52,398,133,66,512
3948,1,2,2.88,3.1,2.63,3,2,5,7,13,114,55,415,89,43,493,3,3,4,7,12,82,45,479,88,38,431
3949,2,1,1.67,3.7,5.5,2,4,4,10,13,90,50,416,88,45,493,3,3,4,9,21,85,39,333,117,59,577
3950,0,1,1.62,4.0,5.5,4,4,2,13,10,111,58,510,113,54,400,2,4,4,11,17,78,36,362,122,62,547
3951,1,2,10.0,6.0,1.29,5,3,2,14,9,100,43,472,74,34,439,9,0,1,42,7,143,78,561,118,59,349
3952,0,3,3.2,3.6,2.3,7,2,1,21,3,112,52,509,61,29,401,5,3,2,19,12,177,98,561,97,48,348
3953,2,1,2.25,3.6,3.25,3,2,5,11,17,128,77,507,107,58,403,4,3,3,18,15,119,70,549,114,63,361
3954,1,0,2.25,3.1,3.5,3,3,4,11,15,99,38,444,109,53,466,2,3,5,6,12,112,54,482,84,40,428
3955,2,0,2.2,3.1,3.6,3,1,6,8,17,78,26,393,87,44,517,3,0,7,9,18,101,46,423,113,54,487
3956,3,0,2.4,3.2,3.1,4,4,2,8,6,121,51,481,73,42,429,7,3,0,23,6,103,61,489,110,50,421
3957,1,0,1.91,3.75,3.8,7,1,2,21,8,144,67,504,88,52,406,5,4,1,15,7,111,63,473,128,74,436
3958,2,0,5.0,4.33,1.62,3,2,5,17,22,110,68,403,106,57,507,2,2,6,13,17,146,71,506,80,41,405
3959,0,4,3.8,3.5,2.0,2,4,4,18,17,109,58,434,108,61,476,4,3,3,12,9,159,86,540,122,58,370
3960,0,3,3.4,3.2,2.25,0,5,5,8,16,61,25,358,146,59,552,5,4,1,15,10,89,45,459,117,46,451
3961,0,0,2.1,3.4,3.6,2,4,4,12,16,105,64,469,119,56,441,1,3,6,3,12,117,49,398,142,70,512
3962,2,1,1.3,5.0,13.0,8,1,1,25,4,159,70,533,62,32,376,3,2,5,7,11,139,73,473,125,70,437
3963,2,0,1.62,3.75,6.0,2,6,2,16,16,103,46,470,117,59,440,4,3,3,13,13,95,36,406,144,76,503
3964,2,1,1.85,3.6,4.5,3,4,3,12,16,128,56,421,117,69,489,2,0,8,10,24,87,46,406,112,43,502
3965,4,2,1.75,3.75,4.75,7,1,2,18,7,109,54,574,94,45,336,3,4,3,11,15,137,58,538,106,40,372
3966,2,0,1.18,7.0,17.0,7,1,2,21,11,115,62,492,73,35,418,2,3,5,9,17,68,41,417,125,61,493
3967,0,2,4.33,3.6,1.85,0,6,4,9,17,80,41,464,104,49,445,4,3,3,15,13,127,61,467,88,50,443
3968,0,1,6.0,4.33,1.53,6,2,2,20,10,87,45,465,95,58,445,7,1,2,26,6,143,74,621,76,39,290
3969,5,1,1.44,4.5,7.5,6,1,3,16,14,89,58,448,87,48,462,1,4,5,3,15,91,43,384,116,56,525
3970,1,1,3.3,3.4,2.2,4,5,1,12,8,110,55,422,101,52,488,5,4,1,21,13,143,78,505,91,46,405
3971,0,1,2.38,3.4,3.0,2,3,5,8,12,92,41,402,124,62,507,4,0,6,13,22,106,51,485,112,53,425
3972,1,1,2.8,3.3,2.75,2,4,4,8,17,99,53,397,151,80,513,5,2,3,11,11,105,53,436,90,49,474
3973,1,3,3.8,3.6,2.05,1,3,6,10,17,98,46,412,137,72,498,3,2,5,10,14,144,81,530,104,64,380
3974,2,1,1.45,4.5,8.5,6,2,2,20,12,128,55,540,86,44,369,4,2,4,12,13,112,54,425,124,58,485
3975,2,0,1.73,3.8,5.5,2,4,4,11,13,89,36,488,128,63,422,3,2,5,13,18,128,67,416,138,75,492
3976,0,1,2.1,3.4,4.0,3,3,4,13,14,95,51,312,125,60,598,1,3,6,4,17,96,55,370,152,87,540
3977,1,2,2.5,3.4,3.0,3,2,5,11,13,95,49,433,123,73,477,5,3,2,17,11,114,61,416,114,53,494
3978,1,1,4.2,3.5,1.91,3,0,7,8,15,118,61,461,90,47,449,8,0,2,21,7,151,76,544,105,54,366
3979,2,0,1.4,4.5,9.0,4,4,2,12,9,113,61,479,78,39,431,2,1,7,8,13,88,47,399,133,59,511
3980,1,2,2.1,3.1,3.8,4,5,1,10,7,115,56,415,83,33,495,3,2,5,14,15,105,36,475,112,45,434
3981,1,0,1.8,3.75,5.0,4,3,3,16,11,156,91,534,70,40,376,7,1,2,21,6,117,57,494,65,30,416
