,home_team_goal,away_team_goal,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-shots_on_target,home-opposition_shots,home-opposition_shots_on_target,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-shots_on_target,away-opposition_shots,away-opposition_shots_on_target
256,1,1,3.1,3.3,2.37,4,1,5,15,18,109,56,166,73,2,3,5,10,17,121,53,133,69
257,3,0,2.5,3.3,2.87,0,4,6,10,21,135,64,130,65,2,3,5,7,11,102,53,148,69
258,1,3,10.0,4.5,1.36,1,4,5,7,12,119,33,129,62,7,2,1,23,7,157,71,75,40
259,4,1,2.4,3.2,3.0,4,0,6,10,13,159,73,104,58,6,2,2,20,15,128,64,119,53
260,2,2,4.0,3.4,1.9,5,3,2,22,15,108,57,110,50,7,1,2,24,8,174,86,61,29
261,1,1,2.1,3.3,3.5,2,4,4,15,21,91,41,161,78,3,1,6,13,21,91,49,119,60
262,2,0,1.5,4.2,7.5,5,5,0,17,4,139,59,91,40,2,4,4,7,12,136,66,141,69
263,2,0,1.9,3.4,4.2,3,2,5,8,17,119,65,114,50,2,4,4,6,13,124,54,110,48
264,1,0,4.0,3.2,2.0,1,3,6,6,11,81,36,125,64,7,3,0,20,7,119,46,125,72
265,1,2,2.5,3.25,2.8,2,3,5,14,18,108,36,126,60,2,4,4,12,14,107,54,138,71
266,2,4,2.62,3.3,2.6,5,1,4,15,15,133,55,108,51,9,1,0,23,5,144,72,110,48
267,0,0,2.0,3.5,3.75,1,4,5,8,14,115,62,145,81,3,4,3,12,12,109,49,112,53
268,1,0,1.5,4.0,7.0,6,2,2,15,10,123,73,118,55,1,3,6,11,19,133,66,121,59
269,0,2,6.5,3.8,1.57,2,3,5,7,14,134,66,141,68,8,0,2,21,13,159,83,98,46
270,3,1,2.0,3.3,4.0,4,1,5,11,13,123,62,143,70,4,2,4,10,15,116,62,122,56
271,0,3,3.2,3.3,2.3,3,5,2,10,9,118,51,114,56,6,4,0,18,3,149,66,89,42
272,0,1,2.37,3.25,3.1,5,2,3,11,9,89,34,129,65,3,3,4,7,7,109,58,152,77
273,0,0,2.1,3.25,3.75,2,3,5,5,14,140,63,115,53,3,2,5,13,17,106,56,167,71
274,3,1,1.53,3.8,7.0,7,2,1,12,5,192,100,113,52,5,2,3,12,6,138,69,157,77
275,2,0,1.5,3.8,7.25,7,2,1,19,7,107,46,129,76,2,2,6,9,17,131,60,98,46
276,2,6,2.5,3.4,2.75,9,1,0,26,7,139,66,106,46,7,1,2,24,8,164,81,62,28
277,0,2,2.37,3.4,2.87,3,4,3,13,13,106,57,142,68,5,1,4,16,17,123,52,102,47
278,3,0,1.25,5.5,13.0,8,1,1,25,7,171,75,74,40,1,4,5,7,13,105,55,142,77
279,0,2,2.5,3.25,2.9,2,2,6,6,13,92,47,137,61,4,4,2,17,8,125,59,139,64
280,1,0,1.44,4.0,8.0,5,0,5,14,13,148,72,110,57,1,3,6,9,22,83,43,116,54
281,3,0,2.87,3.4,2.37,1,4,5,10,16,92,50,136,55,4,4,2,21,16,105,55,112,53
282,0,2,2.87,3.4,2.37,2,3,5,12,17,130,57,116,60,4,3,3,17,17,131,63,90,41
283,1,0,1.75,3.5,4.75,3,2,5,12,18,103,55,114,56,3,1,6,8,17,98,52,106,53
284,1,0,1.53,3.8,7.0,1,4,5,10,18,125,57,121,66,1,3,6,6,13,106,25,140,65
285,0,3,6.5,3.8,1.57,4,3,3,8,6,102,55,148,74,8,1,1,26,7,174,72,72,40
286,2,0,2.0,3.25,4.0,4,2,4,10,16,117,64,116,57,2,5,3,8,12,117,50,115,54
287,3,1,2.62,3.25,2.75,4,2,4,11,9,125,61,158,74,2,3,5,11,18,118,54,123,67
288,0,0,2.2,3.25,3.5,3,3,4,13,14,109,53,172,76,1,2,7,4,15,92,47,142,65
289,3,1,2.4,3.4,2.9,1,3,6,9,17,135,69,130,66,2,3,5,5,14,156,72,108,46
290,1,3,2.88,3.0,2.6,2,1,7,8,18,131,60,95,44,3,2,5,13,19,125,71,118,56
291,3,0,2.3,3.4,3.0,4,3,3,18,16,106,59,110,49,8,1,1,24,13,128,62,108,51
292,2,0,1.36,4.75,9.5,8,0,2,22,13,155,78,100,49,5,1,4,14,12,120,60,144,72
293,1,4,2.6,3.25,2.8,7,3,0,21,3,141,63,100,45,8,1,1,15,6,183,92,110,51
294,1,1,1.83,3.5,4.33,6,2,2,19,6,153,69,108,44,5,4,1,21,12,125,64,96,52
295,3,2,1.73,3.6,4.75,5,2,3,18,16,127,58,90,37,2,3,5,11,14,99,52,129,56
296,3,3,1.33,4.75,9.0,8,1,1,29,8,160,83,64,29,3,4,3,13,14,110,58,131,61
297,3,1,2.0,3.4,3.8,0,4,6,4,14,99,53,157,84,2,3,5,7,15,140,69,130,57
298,3,0,1.33,5.0,9.0,6,1,3,21,12,135,59,113,47,4,3,3,16,11,129,55,103,50
299,1,2,12.0,5.0,1.3,2,2,6,6,17,159,74,106,49,8,0,2,21,13,149,76,104,53
300,0,0,1.67,3.5,6.0,8,0,2,21,13,151,77,102,53,7,2,1,22,7,156,71,96,43
301,2,1,1.83,3.5,4.5,7,1,2,16,10,126,79,126,61,5,0,5,13,13,122,61,136,71
302,3,1,1.73,3.6,5.0,4,4,2,16,8,115,57,143,65,4,3,3,7,7,92,48,152,75
303,1,1,2.5,3.4,2.75,2,2,6,8,18,143,70,132,56,1,3,6,10,21,115,54,119,64
304,0,1,1.91,3.5,4.0,1,3,6,7,15,112,59,150,81,5,1,4,14,10,124,65,149,73
305,1,1,2.2,3.3,3.4,2,4,4,11,13,104,49,170,69,1,2,7,6,14,105,27,130,59
306,2,0,2.2,3.25,3.4,4,2,4,10,10,94,36,120,61,2,1,7,7,19,155,72,115,52
307,2,1,3.6,3.2,2.1,4,2,4,16,19,130,74,121,54,6,2,2,19,6,145,65,115,49
308,3,2,2.25,3.5,3.0,3,4,3,13,14,95,50,129,61,7,1,2,22,16,134,68,115,54
309,0,2,7.0,5.0,1.4,2,3,5,12,16,134,68,122,62,8,1,1,26,5,179,75,73,38
310,2,0,1.3,5.0,11.0,8,1,1,18,7,178,88,115,54,4,2,4,10,15,116,63,114,57
311,1,0,1.33,4.75,9.5,6,0,4,12,9,138,68,100,50,2,3,5,10,13,85,38,112,51
312,1,0,2.2,3.5,3.1,6,1,3,20,17,128,60,89,38,5,3,2,19,13,108,59,112,51
313,3,1,2.1,3.2,3.75,2,4,4,6,12,118,51,118,56,1,2,7,4,15,104,47,130,59
314,0,1,2.0,3.5,3.6,7,2,1,28,9,150,79,57,28,2,4,4,10,13,78,36,133,61
315,3,1,2.25,3.5,3.0,4,3,3,15,15,93,46,130,61,4,3,3,16,12,107,59,117,57
316,4,1,1.33,5.0,10.0,7,2,1,22,7,154,73,104,44,5,2,3,12,8,103,40,119,58
317,3,1,1.53,4.0,6.5,9,0,1,27,4,171,75,76,41,7,1,2,16,10,133,82,122,62
318,2,3,4.0,3.6,1.91,1,2,7,5,16,118,53,115,50,8,1,1,18,6,180,87,113,53
319,2,1,2.25,3.4,3.2,3,3,4,7,10,90,44,155,76,1,3,6,7,19,148,73,121,53
320,1,0,2.3,3.4,3.1,1,4,5,11,21,112,54,111,61,1,3,6,7,15,104,51,153,80
321,0,0,1.83,3.5,4.5,4,1,5,10,17,115,64,123,63,2,3,5,12,16,124,65,124,63
322,0,2,2.1,3.3,3.6,6,1,3,15,9,117,59,151,75,5,3,2,19,9,113,56,148,70
323,0,1,3.0,3.5,2.3,1,3,6,6,13,110,33,133,61,7,1,2,19,12,150,73,108,58
324,1,0,2.1,3.4,3.5,2,1,7,6,19,154,69,113,46,3,4,3,9,12,112,47,118,54
325,2,3,1.8,3.4,4.75,6,2,2,19,6,138,60,121,57,4,3,3,20,24,138,68,114,52
326,1,1,5.0,4.33,1.57,1,3,6,9,19,85,37,165,72,7,0,3,13,8,134,66,96,45
327,1,1,2.0,3.6,3.4,3,2,5,10,18,109,58,118,55,6,2,2,26,10,144,76,61,31
328,0,2,2.5,3.1,2.88,7,1,2,14,8,143,67,104,49,5,2,3,20,9,139,63,120,57
329,2,0,1.36,4.5,8.0,4,5,1,21,14,123,64,100,50,2,1,7,8,17,130,57,101,50
330,3,2,1.65,4.2,4.5,4,3,3,22,26,142,68,113,54,1,3,6,8,20,79,43,121,52
331,2,1,1.7,4.0,4.33,3,4,3,11,12,82,40,132,61,6,0,4,19,19,122,61,112,55
332,1,1,4.2,3.4,1.91,1,4,5,8,15,135,63,107,44,5,2,3,20,12,150,66,102,39
333,0,2,1.67,3.6,5.5,2,4,4,12,19,118,56,107,58,3,1,6,7,18,154,70,117,47
334,1,6,3.2,3.25,2.3,5,3,2,19,9,120,62,144,68,8,1,1,26,8,157,76,93,41
335,0,2,3.6,3.25,2.1,3,2,5,8,16,107,61,124,61,5,0,5,14,14,119,60,141,70
336,0,1,2.25,3.25,3.25,1,5,4,11,14,109,52,166,66,1,1,8,6,18,113,53,112,48
337,0,1,2.63,3.2,2.75,3,3,4,8,12,113,47,118,55,6,1,3,14,9,122,59,152,80
338,2,1,1.17,6.5,21.0,8,1,1,20,8,170,83,106,51,1,3,6,5,12,114,38,135,60
339,1,1,1.62,3.75,5.5,4,3,3,19,12,147,66,97,36,3,2,5,18,17,146,61,79,41
340,1,3,4.75,3.6,1.73,4,1,5,11,13,111,47,96,45,5,2,3,24,19,119,57,113,47
341,2,1,3.2,3.25,2.3,6,1,3,13,13,130,81,122,60,10,0,0,30,3,163,68,78,41
342,1,3,6.5,4.0,1.53,2,1,7,6,16,121,57,117,49,8,1,1,21,9,182,91,106,51
343,1,5,3.75,3.5,2.0,0,3,7,5,14,109,39,146,63,7,0,3,14,13,134,82,119,59
344,4,0,1.25,5.5,13.0,9,0,1,29,5,149,60,89,48,5,1,4,11,10,104,40,131,65
345,4,1,1.17,7.0,19.0,8,1,1,29,8,156,76,90,40,2,2,6,6,13,117,48,123,62
346,2,1,2.1,3.25,3.75,2,1,7,7,18,117,55,117,47,3,2,5,8,14,112,65,115,55
347,1,0,2.6,3.25,2.8,0,2,8,5,18,110,44,150,66,1,5,4,11,13,104,47,173,72
348,0,5,6.5,4.0,1.53,2,1,7,6,18,161,75,118,46,8,1,1,17,5,161,78,103,54
349,1,1,3.3,3.25,2.2,2,2,6,15,21,104,57,126,59,6,1,3,12,9,147,69,111,48
350,1,2,3.1,3.25,2.38,4,2,4,10,11,103,54,163,79,7,0,3,17,13,139,80,116,60
351,0,2,6.5,3.8,1.57,6,1,3,12,8,120,58,157,79,9,1,0,24,9,182,88,99,47
352,3,2,2.4,3.2,3.0,6,2,2,15,11,115,51,88,41,5,2,3,22,25,139,64,122,59
353,1,3,1.44,4.2,8.0,9,0,1,29,4,159,68,80,43,2,4,4,11,19,117,55,111,57
354,2,1,2.2,3.3,3.5,8,1,1,20,4,157,83,99,54,8,1,1,29,9,160,82,93,41
355,0,0,2.2,3.3,3.5,3,1,6,8,15,115,60,118,58,4,1,5,10,12,114,61,161,76
356,2,3,7.0,4.0,1.53,1,5,4,10,11,117,54,173,71,8,0,2,25,7,171,79,78,42
357,1,0,2.38,3.25,3.2,4,2,4,9,11,105,41,125,66,3,1,6,9,17,112,51,125,47
358,3,0,1.83,3.75,4.0,4,3,3,19,12,146,66,86,34,6,0,4,25,20,127,61,121,49
359,0,4,3.0,3.0,2.5,6,2,2,20,8,137,60,114,53,6,2,2,18,8,114,58,126,74
360,3,2,1.25,5.5,13.0,5,0,5,17,21,121,59,110,58,2,3,5,8,18,114,58,124,57
361,2,0,1.73,3.6,5.25,3,4,3,14,15,115,54,123,68,5,1,4,10,10,104,48,151,71
362,2,1,1.73,3.6,5.25,4,2,4,17,15,124,64,146,71,2,1,7,6,19,155,72,118,48
363,0,1,6.5,3.8,1.57,2,1,7,5,15,116,51,133,73,6,0,4,15,13,122,65,140,72
364,3,1,1.36,4.75,8.5,7,1,2,15,11,108,49,149,64,3,1,6,10,16,111,50,99,46
365,1,0,1.8,3.4,4.75,5,2,3,12,10,137,66,104,43,4,0,6,11,15,112,50,143,62
366,1,3,3.1,3.1,2.38,5,1,4,23,27,139,68,124,60,4,5,1,22,14,125,59,103,47
367,2,0,2.25,3.3,3.2,4,3,3,17,14,105,57,120,59,4,2,4,16,17,110,44,117,51
368,3,0,1.17,8.0,13.0,5,3,2,21,11,142,73,68,36,4,0,6,11,25,110,56,105,53
369,4,1,1.75,3.5,5.0,3,1,6,8,16,105,50,120,48,1,2,7,7,18,105,45,171,85
370,1,3,3.1,3.4,2.3,8,0,2,19,13,157,94,113,56,8,1,1,20,5,151,77,105,56
371,4,2,2.88,3.25,2.5,6,0,4,15,13,114,62,146,75,7,1,2,27,10,156,76,97,43
372,2,3,2.6,3.2,2.8,1,1,8,4,16,105,45,139,79,1,4,5,11,13,108,48,187,82
373,1,2,9.0,4.5,1.4,4,2,4,8,11,107,41,115,60,9,1,0,23,6,192,90,87,40
374,1,0,2.3,3.25,3.25,2,1,7,6,17,154,74,132,61,3,2,5,8,12,112,58,169,76
375,1,5,4.2,3.5,1.85,3,5,2,14,12,101,45,135,64,4,3,3,19,11,127,57,90,37
376,0,2,4.0,3.2,2.0,2,1,7,8,16,131,52,111,53,4,5,1,21,14,127,64,107,49
377,0,3,6.0,3.8,1.57,2,2,6,13,17,103,53,133,60,5,0,5,19,23,131,63,105,53
378,0,2,6.5,4.2,1.5,1,3,6,12,19,113,38,118,58,5,3,2,23,11,147,75,71,39
379,2,1,2.6,3.2,2.8,5,1,4,10,11,104,48,140,63,5,2,3,18,14,143,75,141,67
380,4,1,2.05,3.2,3.8,7,1,2,17,12,118,50,80,35,2,2,6,7,11,83,40,106,54
381,2,4,3.4,3.4,2.1,3,1,6,8,17,106,52,112,58,5,2,3,18,13,93,50,107,54
382,1,2,2.25,3.4,3.1,6,1,3,17,9,82,34,74,33,6,0,4,23,19,130,62,119,49
383,4,0,1.25,5.5,13.0,6,1,3,27,14,157,76,95,42,3,1,6,7,15,145,69,131,59
384,2,3,6.5,4.0,1.53,3,2,5,8,12,117,59,164,73,8,0,2,27,9,181,87,75,40
385,2,0,1.4,4.2,10.0,5,3,2,12,9,111,49,119,68,1,1,8,6,17,121,51,137,73
386,1,1,2.1,3.25,3.75,1,4,5,10,14,112,47,190,86,4,1,5,8,12,91,33,127,69
387,2,3,1.95,3.4,3.8,2,3,5,10,18,112,55,142,63,2,1,7,12,19,102,51,124,60
388,0,2,3.25,3.25,2.25,4,3,3,13,13,80,38,128,60,4,1,5,16,17,94,31,117,55
389,5,2,1.33,5.0,8.5,5,3,2,23,11,144,77,81,42,7,1,2,21,16,133,62,80,35
390,4,3,1.57,4.0,6.0,8,1,1,18,4,148,77,113,61,7,0,3,19,13,112,61,147,75
391,3,0,1.8,3.3,5.0,4,2,4,15,16,142,77,142,67,3,2,5,9,11,123,60,106,54
392,3,0,1.5,4.0,7.0,10,0,0,25,7,191,94,74,35,7,0,3,19,16,152,92,120,63
393,0,0,2.3,3.5,2.9,3,3,4,14,14,128,54,101,49,3,3,4,14,14,141,56,88,51
394,3,1,1.95,3.4,3.8,5,1,4,23,26,134,64,135,68,6,2,2,13,8,139,66,102,46
395,3,2,2.63,3.25,2.63,4,1,5,13,19,92,44,146,71,5,2,3,18,16,91,48,126,60
396,2,2,1.29,5.25,10.0,6,1,3,21,14,98,51,102,53,4,0,6,10,21,109,57,114,56
397,2,0,1.44,4.2,7.5,4,1,5,14,16,90,30,117,55,3,1,6,13,20,115,56,105,47
398,2,0,2.1,3.1,3.75,6,2,2,14,9,134,59,105,48,2,2,6,9,13,77,31,112,53
399,3,1,1.4,4.2,8.5,6,2,2,20,9,131,75,117,64,2,2,6,8,14,87,42,99,53
400,0,2,5.5,3.8,1.6,5,2,3,18,16,91,49,114,52,5,0,5,24,23,124,61,101,48
401,3,1,3.0,3.3,2.35,1,2,7,9,18,120,42,111,59,5,2,3,19,15,110,58,94,50
402,2,2,3.4,3.2,2.2,7,1,2,20,13,126,54,84,37,5,4,1,18,10,125,66,114,54
403,6,1,1.14,7.5,23.0,8,0,2,27,10,172,90,79,42,1,2,7,7,19,100,52,166,83
404,3,1,10.0,5.0,1.33,3,0,7,7,19,128,61,142,67,10,0,0,27,7,190,96,72,32
405,0,2,8.5,4.5,1.4,3,2,5,8,13,92,37,131,70,8,1,1,20,7,154,82,105,56
406,0,1,4.2,3.4,1.91,1,0,9,6,19,125,57,133,71,5,1,4,15,13,153,83,135,67
407,0,1,6.5,4.0,1.53,5,0,5,10,13,104,48,121,51,6,1,3,27,13,167,85,92,44
408,2,1,3.1,3.25,2.38,3,2,5,9,13,125,62,118,61,6,2,2,13,8,101,47,122,71
409,1,0,3.1,3.4,2.25,9,0,1,20,9,112,55,144,62,6,3,1,24,9,110,52,85,36
410,0,1,2.5,3.25,2.8,3,4,3,14,16,92,38,128,65,6,1,3,17,9,83,32,80,37
411,2,2,1.91,3.4,4.0,4,2,4,17,17,104,52,96,51,6,1,3,19,18,127,58,75,34
412,0,2,11.0,5.0,1.29,2,4,4,12,18,89,38,167,83,5,3,2,27,14,120,69,85,45
413,1,1,4.33,3.25,1.91,2,1,7,10,18,98,39,153,81,5,1,4,24,26,135,68,131,65
414,1,1,1.22,6.0,13.0,5,5,0,18,9,133,67,104,51,2,2,6,15,21,102,58,127,60
415,1,1,2.1,3.2,3.6,2,1,7,8,17,127,50,100,51,4,0,6,10,13,111,54,143,64
416,1,0,2.4,3.3,2.9,1,3,6,10,20,112,55,133,59,4,2,4,16,18,87,50,118,54
417,3,0,1.85,3.4,4.2,3,1,6,13,19,106,57,99,47,3,1,6,10,20,103,53,116,59
418,3,1,1.44,4.33,7.5,7,0,3,21,14,103,58,152,74,3,1,6,9,14,109,54,161,76
419,2,2,1.2,6.5,15.0,8,1,1,20,7,153,81,97,52,4,1,5,17,17,97,50,116,53
420,2,2,3.8,3.6,1.95,2,5,3,10,11,114,51,164,74,7,0,3,21,14,148,84,125,67
421,2,1,2.88,3.3,2.5,1,2,7,7,22,105,53,160,81,4,0,6,9,17,128,63,145,67
422,2,1,1.44,4.2,7.5,7,1,2,22,9,131,73,111,56,5,2,3,16,16,134,72,114,48
423,2,2,2.2,3.25,3.4,3,1,6,10,16,111,54,156,74,4,0,6,9,14,112,54,123,50
424,1,1,1.57,4.0,6.0,6,0,4,16,13,149,85,130,69,3,2,5,8,14,82,34,131,70
425,2,0,2.1,3.3,3.6,9,0,1,25,9,191,98,77,38,8,0,2,30,11,164,84,83,41
426,6,2,1.2,6.5,15.0,6,1,3,26,13,164,77,105,49,3,2,5,9,14,127,63,104,53
427,0,2,2.5,3.4,2.7,4,1,5,15,18,134,61,109,45,2,4,4,11,13,131,52,90,53
428,0,0,1.85,3.3,4.5,6,2,2,14,8,135,62,105,48,2,1,7,8,17,139,62,103,51
429,2,1,1.7,3.4,5.5,5,2,3,23,23,128,61,128,65,2,2,6,8,15,90,45,98,55
430,2,1,3.75,3.5,1.95,5,1,4,16,15,82,31,115,59,5,0,5,22,19,131,69,111,56
431,1,1,2.75,3.25,2.63,6,1,3,13,9,95,44,130,75,7,0,3,20,13,106,58,140,68
432,2,1,2.1,3.3,3.6,3,3,4,9,14,75,33,145,83,2,2,6,11,18,125,63,153,75
433,2,1,1.2,5.5,13.0,7,2,1,20,8,156,88,87,47,2,5,3,11,12,121,56,164,75
434,2,1,4.5,3.6,1.8,5,2,3,13,10,97,44,129,77,9,0,1,23,8,191,102,74,36
435,1,0,4.2,3.4,1.91,4,1,5,19,19,84,49,130,64,7,0,3,27,13,166,84,89,48
436,1,2,4.5,3.5,1.83,2,0,8,7,15,133,65,137,74,6,1,3,22,16,141,78,128,70
437,0,0,2.15,3.4,3.25,9,0,1,20,8,116,52,133,61,2,4,4,12,14,123,54,95,44
438,0,5,3.25,3.2,2.25,6,2,2,19,15,123,53,91,39,8,1,1,24,9,144,78,112,55
439,1,1,1.73,3.4,5.25,5,5,0,18,9,133,61,107,50,5,3,2,10,7,150,68,106,54
440,1,0,3.6,3.3,2.1,3,3,4,11,12,113,58,137,62,6,1,3,17,13,95,42,113,53
441,4,2,1.17,7.0,15.0,5,0,5,21,15,142,71,122,62,2,1,7,7,21,95,46,121,61
442,0,0,4.75,3.75,1.7,4,2,4,16,16,107,58,105,50,6,2,2,27,12,116,67,81,43
443,1,1,5.0,3.6,1.73,4,0,6,9,17,129,61,139,65,6,1,3,19,13,102,58,141,69
444,2,0,1.57,3.8,6.0,2,4,4,11,17,91,39,123,63,3,4,3,8,11,102,44,122,55
445,1,1,2.4,3.1,3.1,1,2,7,6,17,135,69,118,59,2,1,7,9,15,71,28,120,60
446,2,1,2.1,3.3,3.5,5,2,3,18,12,123,56,121,59,5,2,3,22,22,128,61,119,58
447,1,2,1.83,3.5,4.33,5,1,4,15,18,94,42,139,66,2,2,6,9,22,107,58,112,52
448,2,0,1.67,3.6,5.5,4,1,5,10,13,112,58,131,57,2,2,6,9,22,104,52,162,79
449,5,0,1.2,6.5,15.0,8,0,2,22,10,193,104,70,33,3,2,5,11,19,118,59,116,58
450,0,1,1.44,4.33,7.5,6,1,3,22,16,134,72,138,75,3,3,4,9,15,71,30,146,90
451,0,0,2.6,3.2,2.8,2,1,7,8,23,95,47,167,83,1,0,9,5,16,146,72,127,69
452,2,1,1.22,5.5,15.0,8,1,1,27,9,144,77,108,54,2,2,6,10,17,108,42,132,65
453,0,0,1.44,4.33,7.0,6,1,3,17,10,97,41,96,47,4,1,5,14,17,99,49,114,52
454,0,0,7.0,4.33,1.44,3,2,5,10,20,109,57,112,50,6,0,4,25,14,145,69,121,67
455,1,1,1.8,3.5,4.5,6,1,3,20,19,124,57,71,34,4,1,5,14,16,104,60,98,44
456,3,2,2.63,3.25,2.75,2,4,4,12,14,128,64,154,70,5,2,3,15,13,158,93,120,69
457,2,2,7.0,4.2,1.5,2,2,6,12,17,130,71,149,71,7,1,2,31,12,174,86,87,44
458,2,0,3.0,3.25,2.4,6,0,4,25,14,173,84,91,47,8,1,1,22,9,160,93,90,47
459,2,2,1.44,4.2,8.0,5,2,3,17,13,99,56,141,69,4,1,5,9,12,117,62,130,56
460,0,0,4.75,3.6,1.73,3,1,6,11,18,85,40,140,66,7,0,3,25,18,130,64,118,49
461,3,3,2.2,3.3,3.25,7,1,2,19,7,85,35,89,41,8,1,1,18,7,119,53,126,57
462,0,1,1.75,3.4,5.0,4,4,2,10,8,154,74,116,58,1,2,7,6,17,90,43,102,55
463,4,0,2.6,3.2,2.75,2,1,7,9,19,106,54,122,59,4,3,3,12,11,109,55,128,54
464,2,1,2.4,3.2,3.0,5,2,3,18,20,109,53,92,40,3,4,3,8,9,154,73,116,61
465,5,1,1.75,3.4,5.0,5,5,0,17,8,138,65,115,54,2,2,6,10,13,79,36,125,62
466,2,2,2.88,3.2,2.5,2,2,6,7,16,89,44,108,58,5,2,3,15,12,123,58,133,68
467,5,3,1.44,4.0,8.0,8,1,1,26,10,140,70,104,53,3,1,6,8,13,103,48,147,69
468,2,0,1.53,4.0,6.0,3,3,4,10,14,100,46,114,57,3,2,5,10,13,100,46,135,64
469,4,0,2.38,3.3,3.0,1,1,8,5,15,145,72,116,62,4,1,5,12,17,124,62,131,68
470,2,0,1.17,7.0,19.0,7,1,2,21,11,159,96,89,44,3,2,5,11,22,115,58,123,61
471,3,1,4.2,3.4,1.91,3,2,5,10,14,115,60,138,60,6,0,4,24,13,171,88,94,51
472,1,1,2.5,3.25,2.88,4,2,4,14,15,157,96,119,67,6,2,2,14,8,92,41,134,80
473,2,0,1.91,3.4,4.2,4,0,6,10,22,95,53,158,80,2,2,6,8,22,90,40,165,82
474,0,4,9.0,4.33,1.4,3,3,4,15,16,132,66,153,77,8,0,2,24,8,208,112,72,33
475,3,0,1.57,4.0,6.0,7,1,2,33,14,171,82,90,47,6,1,3,21,14,146,79,133,76
476,2,2,1.91,3.4,4.2,4,3,3,9,11,77,32,143,91,2,3,5,9,16,128,68,104,59
477,2,2,2.0,3.3,4.0,5,1,4,18,15,85,49,150,74,2,3,5,13,16,134,71,146,71
478,2,2,2.38,3.4,2.88,7,1,2,21,9,95,42,84,39,1,5,4,10,14,117,52,94,44
479,2,3,1.53,3.75,7.0,6,4,0,21,8,140,66,106,49,2,3,5,9,15,99,50,101,55
480,2,0,1.44,4.2,7.5,6,1,3,23,11,151,74,121,66,2,1,7,10,19,120,43,111,59
481,0,0,4.33,3.6,1.83,3,1,6,8,12,104,57,156,86,5,3,2,19,13,111,59,138,65
482,3,1,1.44,4.0,8.0,2,4,4,8,11,153,71,119,65,2,2,6,11,18,110,43,117,56
483,2,1,1.67,3.5,5.5,5,1,4,20,19,138,67,121,58,1,3,6,11,20,107,57,135,59
484,1,1,1.8,3.5,4.5,4,2,4,11,14,104,51,135,55,3,3,4,10,16,109,58,112,53
485,0,1,3.8,3.6,1.91,2,3,5,11,19,82,33,161,82,4,3,3,16,13,100,52,96,45
486,2,1,2.75,3.3,2.63,1,4,5,13,17,130,70,146,72,5,3,2,14,9,92,40,136,80
487,1,4,9.0,4.75,1.36,2,4,4,11,16,117,63,100,54,7,1,2,32,13,165,81,95,52
488,2,0,1.57,3.75,6.5,5,1,4,19,16,137,76,142,81,4,2,4,19,17,84,45,148,76
489,3,3,1.33,4.75,11.0,5,4,1,18,11,117,63,129,61,5,0,5,12,20,92,47,153,80
490,5,1,1.8,3.5,4.75,5,3,2,15,9,94,45,138,81,3,2,5,14,19,134,64,162,83
491,3,1,2.1,3.4,3.6,3,1,6,11,24,111,56,129,64,2,1,7,9,14,147,76,115,63
492,1,1,1.67,3.75,5.0,6,2,2,19,10,105,54,81,36,6,2,2,22,11,101,47,79,38
493,0,2,2.1,3.3,3.5,2,0,8,9,20,121,43,127,71,4,3,3,11,13,107,52,135,57
494,2,3,3.75,3.5,1.95,5,2,3,18,18,119,56,72,33,7,1,2,24,8,158,82,125,69
495,4,2,1.17,7.0,15.0,6,2,2,24,8,116,69,91,49,4,1,5,15,17,95,53,111,52
496,1,1,2.25,3.2,3.4,3,1,6,10,21,118,58,137,72,4,2,4,13,13,106,54,128,52
497,2,1,2.75,3.3,2.6,2,2,6,7,22,90,41,147,73,3,4,3,9,13,75,32,138,86
498,1,2,2.4,3.3,3.0,1,4,5,13,18,132,70,139,71,3,3,4,13,16,150,87,116,65
499,1,0,2.0,3.25,4.0,8,0,2,26,7,206,114,80,36,7,1,2,22,11,149,87,87,43
500,1,1,1.62,3.8,5.5,3,4,3,12,11,125,53,86,49,4,2,4,11,13,108,54,119,59
501,1,1,1.62,3.75,5.5,9,1,0,30,11,140,70,103,47,5,1,4,18,17,146,72,114,56
502,1,2,3.6,3.25,2.1,1,3,6,7,15,133,67,124,61,4,3,3,14,14,106,51,150,76
503,3,2,1.67,3.7,5.0,6,2,2,15,6,114,50,96,47,4,2,4,16,17,79,45,121,58
504,1,0,2.5,3.2,2.9,3,2,5,8,11,106,59,142,76,3,3,4,13,14,107,57,134,61
505,1,0,6.0,3.75,1.62,4,2,4,18,16,96,51,138,72,7,1,2,30,13,166,85,93,50
506,1,1,3.4,3.3,2.2,4,1,5,14,23,87,46,147,77,5,3,2,17,9,108,50,127,73
507,4,0,1.17,7.0,19.0,8,0,2,24,6,196,112,96,42,1,4,5,11,20,114,63,96,56
508,3,3,2.88,3.25,2.5,3,2,5,8,18,92,38,138,69,1,4,5,13,18,135,70,131,66
509,2,2,1.91,3.4,4.2,6,0,4,24,14,171,89,85,44,4,5,1,19,14,124,67,120,54
510,3,0,1.4,4.5,9.0,7,1,2,22,11,149,85,88,47,4,3,3,14,11,150,86,123,69
511,1,3,5.5,3.5,1.67,1,3,6,11,18,97,49,141,59,8,2,0,27,9,138,70,106,49
